,VRSB
1328,20.0
1329,20.0
1330,20.399999618530273
1331,20.399999618530273
1332,20.399999618530273
1333,19.0
1334,19.0
1335,19.0
1336,19.0
1337,19.399999618530273
1338,19.399999618530273
1339,19.399999618530273
1340,19.399999618530273
1341,19.399999618530273
1342,19.399999618530273
1343,19.399999618530273
1344,19.399999618530273
1345,19.399999618530273
1346,19.399999618530273
1347,19.399999618530273
1348,21.0
1349,21.0
1350,21.0
1351,21.0
1352,21.0
1353,21.0
1354,21.0
1355,21.0
1356,21.0
1357,21.0
1358,21.0
1359,21.0
1360,21.0
1361,22.399999618530273
1362,21.600000381469727
1363,23.0
1364,21.799999237060547
1365,21.799999237060547
1366,21.799999237060547
1367,21.399999618530273
1368,21.399999618530273
1369,21.399999618530273
1370,21.399999618530273
1371,22.600000381469727
1372,22.600000381469727
1373,22.600000381469727
1374,22.600000381469727
1375,21.0
1376,20.600000381469727
1377,20.600000381469727
1378,20.600000381469727
1379,22.0
1380,21.0
1381,21.200000762939453
1382,21.200000762939453
1383,21.0
1384,21.0
1385,21.0
1386,21.0
1387,22.799999237060547
1388,22.799999237060547
1389,21.0
1390,22.0
1391,22.0
1392,26.600000381469727
1393,24.399999618530273
1394,23.399999618530273
1395,21.799999237060547
1396,24.0
1397,23.600000381469727
1398,24.200000762939453
1399,24.799999237060547
1400,24.0
1401,23.399999618530273
1402,23.0
1403,32.599998474121094
1404,32.599998474121094
1405,38.79999923706055
1406,38.0
1407,35.20000076293945
1408,35.0
1409,33.0
1410,34.20000076293945
1411,33.599998474121094
1412,32.599998474121094
1413,40.0
1414,39.400001525878906
1415,37.400001525878906
1416,36.400001525878906
1417,38.599998474121094
1418,39.0
1419,39.79999923706055
1420,45.20000076293945
1421,40.79999923706055
1422,38.599998474121094
1423,38.400001525878906
1424,38.79999923706055
1425,38.0
1426,38.0
1427,36.20000076293945
1428,36.79999923706055
1429,36.0
1430,38.599998474121094
1431,40.79999923706055
1432,41.20000076293945
1433,41.79999923706055
1434,40.599998474121094
1435,39.599998474121094
1436,42.20000076293945
1437,40.400001525878906
1438,38.400001525878906
1439,38.599998474121094
1440,37.400001525878906
1441,36.20000076293945
1442,36.79999923706055
1443,39.0
1444,38.20000076293945
1445,37.0
1446,37.0
1447,38.0
1448,38.79999923706055
1449,39.400001525878906
1450,39.400001525878906
1451,39.20000076293945
1452,39.20000076293945
1453,38.20000076293945
1454,39.599998474121094
1455,39.599998474121094
1456,36.599998474121094
1457,37.400001525878906
1458,37.400001525878906
1459,36.0
1460,50.0
1461,41.599998474121094
1462,39.0
1463,39.0
1464,38.599998474121094
1465,39.79999923706055
1466,38.400001525878906
1467,38.79999923706055
1468,37.400001525878906
1469,36.79999923706055
1470,36.79999923706055
1471,37.0
1472,38.79999923706055
1473,45.0
1474,44.79999923706055
1475,46.79999923706055
1476,45.400001525878906
1477,45.0
1478,44.0
1479,40.79999923706055
1480,43.20000076293945
1481,44.20000076293945
1482,43.20000076293945
1483,43.599998474121094
1484,42.20000076293945
1485,42.0
1486,44.79999923706055
1487,48.400001525878906
1488,46.599998474121094
1489,46.20000076293945
1490,45.400001525878906
1491,49.0
1492,46.0
1493,46.599998474121094
1494,46.0
1495,47.20000076293945
1496,45.79999923706055
1497,45.400001525878906
1498,45.599998474121094
1499,45.400001525878906
1500,63.0
1501,88.5999984741211
1502,57.0
1503,55.599998474121094
1504,58.20000076293945
1505,62.599998474121094
1506,65.80000305175781
1507,63.20000076293945
1508,66.0
1509,66.80000305175781
1510,66.19999694824219
1511,65.5999984741211
1512,66.5999984741211
1513,67.5999984741211
1514,65.80000305175781
1515,66.5999984741211
1516,65.0
1517,69.0
1518,67.4000015258789
1519,65.4000015258789
1520,65.80000305175781
1521,65.4000015258789
1522,63.599998474121094
1523,58.599998474121094
1524,53.400001525878906
1525,49.0
1526,49.599998474121094
1527,50.79999923706055
1528,51.20000076293945
1529,51.599998474121094
1530,52.400001525878906
1531,52.20000076293945
1532,52.400001525878906
1533,52.400001525878906
1534,52.0
1535,50.0
1536,49.20000076293945
1537,49.400001525878906
1538,49.400001525878906
1539,49.0
1540,49.20000076293945
1541,49.79999923706055
1542,49.400001525878906
1543,48.79999923706055
1544,48.79999923706055
1545,48.400001525878906
1546,48.599998474121094
1547,47.599998474121094
1548,47.599998474121094
1549,47.400001525878906
1550,47.599998474121094
1551,47.599998474121094
1552,48.0
1553,48.0
1554,47.20000076293945
1555,46.79999923706055
1556,46.400001525878906
1557,46.400001525878906
1558,45.599998474121094
1559,45.0
1560,45.599998474121094
1561,44.20000076293945
1562,45.400001525878906
1563,44.0
1564,44.79999923706055
1565,47.79999923706055
1566,46.599998474121094
1567,46.599998474121094
1568,45.0
1569,45.0
1570,45.0
1571,45.400001525878906
1572,45.400001525878906
1573,46.400001525878906
1574,46.400001525878906
1575,46.400001525878906
1576,46.20000076293945
1577,46.400001525878906
1578,46.20000076293945
1579,46.79999923706055
1580,46.0
1581,46.400001525878906
1582,45.599998474121094
1583,46.79999923706055
1584,46.0
1585,46.599998474121094
1586,46.79999923706055
1587,46.400001525878906
1588,49.0
1589,48.20000076293945
1590,48.0
1591,47.599998474121094
1592,48.20000076293945
1593,47.79999923706055
1594,48.400001525878906
1595,47.79999923706055
1596,48.0
1597,49.79999923706055
1598,50.0
1599,50.0
1600,52.599998474121094
1601,51.79999923706055
1602,51.599998474121094
1603,51.400001525878906
1604,50.400001525878906
1605,50.79999923706055
1606,50.400001525878906
1607,50.0
1608,49.0
1609,49.599998474121094
1610,50.400001525878906
1611,49.599998474121094
1612,50.0
1613,50.400001525878906
1614,49.79999923706055
1615,49.599998474121094
1616,49.79999923706055
1617,50.0
1618,50.20000076293945
1619,49.599998474121094
1620,49.599998474121094
1621,49.79999923706055
1622,50.79999923706055
1623,51.400001525878906
1624,51.400001525878906
1625,50.20000076293945
1626,50.0
1627,47.599998474121094
1628,44.0
1629,46.20000076293945
1630,48.0
1631,48.0
1632,46.79999923706055
1633,44.599998474121094
1634,46.400001525878906
1635,44.79999923706055
1636,41.599998474121094
1637,41.0
1638,41.0
1639,35.599998474121094
1640,41.0
1641,41.400001525878906
1642,41.400001525878906
1643,42.20000076293945
1644,45.0
1645,44.599998474121094
1646,44.599998474121094
1647,43.599998474121094
1648,43.400001525878906
1649,46.400001525878906
1650,49.599998474121094
1651,47.79999923706055
1652,48.20000076293945
1653,49.0
1654,48.0
1655,47.79999923706055
1656,48.0
1657,47.20000076293945
1658,47.0
1659,48.20000076293945
1660,47.0
1661,47.400001525878906
1662,47.400001525878906
1663,47.599998474121094
1664,47.599998474121094
1665,48.599998474121094
1666,47.79999923706055
1667,47.0
1668,47.400001525878906
1669,47.599998474121094
1670,47.79999923706055
1671,49.20000076293945
1672,51.0
1673,49.79999923706055
1674,48.79999923706055
1675,48.599998474121094
1676,48.20000076293945
1677,48.20000076293945
1678,48.79999923706055
1679,48.0
1680,48.400001525878906
1681,48.400001525878906
1682,47.79999923706055
1683,47.599998474121094
1684,47.20000076293945
1685,47.599998474121094
1686,47.599998474121094
1687,47.599998474121094
1688,47.599998474121094
1689,47.400001525878906
1690,48.20000076293945
1691,48.20000076293945
1692,48.0
1693,48.20000076293945
1694,47.599998474121094
1695,47.79999923706055
1696,47.79999923706055
1697,47.400001525878906
1698,47.400001525878906
1699,47.0
1700,46.599998474121094
1701,47.400001525878906
1702,47.20000076293945
1703,47.0
1704,47.599998474121094
1705,47.599998474121094
1706,49.0
1707,59.20000076293945
1708,51.79999923706055
1709,48.400001525878906
1710,47.20000076293945
1711,50.0
1712,58.0
1713,54.599998474121094
1714,53.0
1715,55.0
1716,52.20000076293945
1717,51.400001525878906
1718,51.400001525878906
1719,50.79999923706055
1720,50.599998474121094
1721,50.599998474121094
1722,50.599998474121094
1723,52.0
1724,52.400001525878906
1725,53.0
1726,52.0
1727,52.20000076293945
1728,54.0
1729,54.0
1730,54.79999923706055
1731,54.400001525878906
1732,54.0
1733,54.599998474121094
1734,54.400001525878906
1735,53.79999923706055
1736,54.0
1737,73.5999984741211
1738,67.0
1739,67.4000015258789
1740,66.5999984741211
1741,93.19999694824219
1742,96.5999984741211
1743,92.80000305175781
1744,89.0
1745,92.0
1746,95.80000305175781
1747,90.0
1748,86.0
1749,85.19999694824219
1750,80.0
1751,78.80000305175781
1752,85.0
1753,82.0
1754,81.4000015258789
1755,81.19999694824219
1756,78.5999984741211
1757,73.5999984741211
1758,76.0
1759,79.4000015258789
1760,80.4000015258789
1761,80.5999984741211
1762,79.80000305175781
1763,79.4000015258789
1764,78.5999984741211
1765,80.4000015258789
1766,79.19999694824219
1767,79.80000305175781
1768,78.4000015258789
1769,75.0
1770,76.19999694824219
1771,76.5999984741211
1772,73.19999694824219
1773,72.5999984741211
1774,71.19999694824219
1775,71.0
1776,69.0
1777,69.80000305175781
1778,71.80000305175781
1779,69.19999694824219
1780,68.5999984741211
1781,68.4000015258789
1782,67.4000015258789
1783,69.5999984741211
1784,67.0
1785,67.0
1786,67.0
1787,67.0
1788,68.80000305175781
1789,67.80000305175781
1790,67.80000305175781
1791,68.4000015258789
1792,70.19999694824219
1793,69.19999694824219
1794,68.5999984741211
1795,67.19999694824219
1796,66.80000305175781
1797,65.4000015258789
1798,64.80000305175781
1799,65.4000015258789
1800,66.5999984741211
1801,70.19999694824219
1802,69.0
1803,68.80000305175781
1804,68.80000305175781
1805,67.80000305175781
1806,68.4000015258789
1807,68.80000305175781
1808,68.4000015258789
1809,68.4000015258789
1810,68.80000305175781
1811,68.4000015258789
1812,68.0
1813,67.5999984741211
1814,67.5999984741211
1815,67.5999984741211
1816,67.5999984741211
1817,68.0
1818,67.5999984741211
1819,67.5999984741211
1820,67.19999694824219
1821,66.80000305175781
1822,67.19999694824219
1823,67.0
1824,66.5999984741211
1825,66.4000015258789
1826,66.5999984741211
1827,65.19999694824219
1828,66.5999984741211
1829,66.5999984741211
1830,67.0
1831,66.80000305175781
1832,66.5999984741211
1833,66.80000305175781
1834,67.4000015258789
1835,66.19999694824219
1836,68.0
1837,67.0
1838,66.80000305175781
1839,67.0
1840,66.4000015258789
1841,66.5999984741211
1842,66.80000305175781
1843,66.80000305175781
1844,68.19999694824219
1845,68.80000305175781
1846,69.19999694824219
1847,70.4000015258789
1848,69.5999984741211
1849,69.5999984741211
1850,69.5999984741211
1851,72.0
1852,71.19999694824219
1853,70.0
1854,71.5999984741211
1855,72.0
1856,71.0
1857,70.4000015258789
1858,70.5999984741211
1859,69.4000015258789
1860,69.80000305175781
1861,70.0
1862,69.4000015258789
1863,69.80000305175781
1864,69.4000015258789
1865,68.0
1866,67.80000305175781
1867,68.0
1868,68.19999694824219
1869,68.19999694824219
1870,68.5999984741211
1871,68.80000305175781
1872,69.19999694824219
1873,67.0
1874,70.0
1875,70.5999984741211
1876,69.4000015258789
1877,68.0
1878,67.5999984741211
1879,68.0
1880,67.5999984741211
1881,67.4000015258789
1882,67.4000015258789
1883,67.5999984741211
1884,66.80000305175781
1885,67.19999694824219
1886,67.19999694824219
1887,67.19999694824219
1888,67.0
1889,66.5999984741211
1890,67.19999694824219
1891,66.80000305175781
1892,66.5999984741211
1893,66.80000305175781
1894,66.19999694824219
1895,66.19999694824219
1896,65.4000015258789
1897,65.19999694824219
1898,64.80000305175781
1899,64.5999984741211
1900,65.4000015258789
1901,66.5999984741211
1902,66.5999984741211
1903,66.5999984741211
1904,67.0
1905,66.80000305175781
1906,67.0
1907,67.5999984741211
1908,67.0
1909,67.0
1910,67.0
1911,66.4000015258789
1912,66.80000305175781
1913,66.0
1914,67.0
1915,66.5999984741211
1916,66.4000015258789
1917,67.0
1918,68.4000015258789
1919,68.4000015258789
1920,66.4000015258789
1921,68.0
1922,67.19999694824219
1923,67.80000305175781
1924,67.4000015258789
1925,67.4000015258789
1926,67.4000015258789
1927,66.5999984741211
1928,68.0
1929,68.4000015258789
1930,68.4000015258789
1931,69.80000305175781
1932,68.0
1933,67.80000305175781
1934,67.80000305175781
1935,67.5999984741211
1936,67.4000015258789
1937,67.4000015258789
1938,67.80000305175781
1939,67.80000305175781
1940,67.80000305175781
1941,67.80000305175781
1942,67.4000015258789
1943,67.5999984741211
1944,67.4000015258789
1945,67.4000015258789
1946,67.5999984741211
1947,67.19999694824219
1948,67.4000015258789
1949,68.19999694824219
1950,69.19999694824219
1951,69.5999984741211
1952,69.19999694824219
1953,69.4000015258789
1954,69.5999984741211
1955,68.80000305175781
1956,68.4000015258789
1957,68.4000015258789
1958,68.4000015258789
1959,67.80000305175781
1960,67.80000305175781
1961,67.80000305175781
1962,68.5999984741211
1963,68.19999694824219
1964,67.80000305175781
1965,68.4000015258789
1966,68.5999984741211
1967,67.5999984741211
1968,66.80000305175781
1969,66.80000305175781
1970,67.4000015258789
1971,67.19999694824219
1972,68.0
1973,68.0
1974,68.0
1975,68.0
1976,68.80000305175781
1977,69.0
1978,69.0
1979,68.4000015258789
1980,69.0
1981,69.5999984741211
1982,68.80000305175781
1983,69.0
1984,68.80000305175781
1985,71.0
1986,71.0
1987,71.0
1988,72.19999694824219
1989,71.4000015258789
1990,70.5999984741211
1991,70.4000015258789
1992,69.80000305175781
1993,69.19999694824219
1994,69.5999984741211
1995,69.0
1996,69.0
1997,69.0
1998,71.4000015258789
1999,71.0
2000,68.19999694824219
2001,68.5999984741211
2002,67.5999984741211
2003,68.5999984741211
2004,68.5999984741211
2005,69.4000015258789
2006,68.80000305175781
2007,68.80000305175781
2008,68.5999984741211
2009,68.19999694824219
2010,68.0
2011,69.0
2012,68.19999694824219
2013,68.4000015258789
2014,68.4000015258789
2015,68.4000015258789
2016,68.80000305175781
2017,68.80000305175781
2018,68.4000015258789
2019,68.19999694824219
2020,68.0
2021,74.5999984741211
2022,69.5999984741211
2023,71.0
2024,71.0
2025,71.0
2026,70.0
2027,70.0
2028,70.0
2029,68.0
2030,68.0
2031,68.4000015258789
2032,68.5999984741211
2033,70.5999984741211
2034,98.80000305175781
2035,103.80000305175781
2036,127.5999984741211
2037,178.39999389648438
2038,196.0
2039,215.39999389648438
2040,175.0
2041,191.39999389648438
2042,210.39999389648438
2043,210.39999389648438
2044,254.1999969482422
2045,262.3999938964844
2046,289.20001220703125
2047,317.79998779296875
2048,349.3999938964844
2049,230.0
2050,252.60000610351562
2051,277.6000061035156
2052,305.20001220703125
2053,335.3999938964844
2054,338.0
2055,324.20001220703125
2056,300.0
2057,283.6000061035156
2058,258.0
2059,283.3999938964844
2060,311.3999938964844
2061,302.79998779296875
2062,293.79998779296875
2063,287.20001220703125
2064,276.6000061035156
2065,280.0
2066,273.6000061035156
2067,267.6000061035156
2068,273.6000061035156
2069,266.3999938964844
2070,266.6000061035156
2071,260.20001220703125
2072,252.0
2073,240.1999969482422
2074,240.1999969482422
2075,172.0
2076,172.0
2077,208.0
2078,267.79998779296875
2079,238.0
2080,220.60000610351562
2081,224.8000030517578
2082,217.1999969482422
2083,213.1999969482422
2084,202.8000030517578
2085,202.8000030517578
2086,192.8000030517578
2087,192.0
2088,190.39999389648438
2089,253.0
2090,219.39999389648438
2091,221.8000030517578
2092,214.39999389648438
2093,215.39999389648438
2094,227.0
2095,225.0
2096,220.60000610351562
2097,217.1999969482422
2098,219.39999389648438
2099,216.8000030517578
2100,216.0
2101,213.39999389648438
2102,200.8000030517578
2103,198.60000610351562
2104,198.60000610351562
2105,179.0
2106,201.39999389648438
2107,190.1999969482422
2108,175.8000030517578
2109,194.1999969482422
2110,189.39999389648438
2111,191.1999969482422
2112,190.1999969482422
2113,190.1999969482422
2114,186.0
2115,183.39999389648438
2116,181.0
2117,182.8000030517578
2118,181.1999969482422
2119,181.60000610351562
2120,182.8000030517578
2121,187.39999389648438
2122,184.39999389648438
2123,180.39999389648438
2124,182.1999969482422
2125,181.60000610351562
2126,178.1999969482422
2127,172.0
2128,155.0
2129,161.1999969482422
2130,113.80000305175781
2131,113.80000305175781
2132,113.80000305175781
2133,113.80000305175781
2134,122.4000015258789
2135,133.0
2136,137.39999389648438
2137,155.0
2138,152.60000610351562
2139,200.60000610351562
2140,185.60000610351562
2141,182.0
2142,178.39999389648438
2143,176.0
2144,176.8000030517578
2145,174.0
2146,174.39999389648438
2147,171.0
2148,168.0
2149,190.0
2150,177.0
2151,175.60000610351562
2152,172.39999389648438
2153,170.39999389648438
2154,170.39999389648438
2155,171.39999389648438
2156,170.0
2157,169.8000030517578
2158,168.39999389648438
2159,170.0
2160,170.0
2161,168.0
2162,168.0
2163,164.39999389648438
2164,162.8000030517578
2165,162.8000030517578
2166,164.60000610351562
2167,163.60000610351562
2168,163.8000030517578
2169,163.8000030517578
2170,163.8000030517578
2171,163.8000030517578
2172,164.6
2173,166.6
2174,165.0
2175,165.4
2176,164.0
2177,166.8
2178,167.6
2179,166.4
2180,167.2
2181,165.6
2182,165.2
2183,164.8
2184,163.8
2185,161.2
2186,159.4
2187,160.0
2188,160.0
2189,162.0
2190,161.0
2191,159.8
2192,162.4
2193,162.8
2194,162.2
2195,163.0
2196,165.2
2197,161.8
2198,162.8
2199,164.0
2200,163.0
2201,164.4
2202,165.0
2203,166.0
2204,177.8
2205,166.8
2206,155.4
2207,151.0
2208,149.8
2209,151.2
2210,151.2
2211,152.2
2212,151.4
2213,152.0
2214,151.4
2215,151.6
2216,151.8
2217,151.0
2218,151.4
2219,153.0
2220,151.6
2221,150.6
2222,150.0
2223,147.2
2224,149.4
2225,149.8
2226,148.6
2227,149.8
2228,147.8
2229,148.0
2230,147.4
2231,147.4
2232,148.6
2233,148.2
2234,149.8
2235,148.0
2236,148.2
2237,148.2
2238,148.6
2239,148.6
2240,150.0
2241,149.2
2242,148.6
2243,148.2
2244,149.6
2245,149.6
2246,150.2
2247,149.0
2248,148.8
2249,150.0
2250,152.4
2251,154.8
2252,156.4
2253,157.2
2254,155.0
2255,148.0
2256,139.8
2257,144.6
2258,133.8
2259,116.0
2260,124.0
2261,126.4
2262,122.4
2263,118.2
2264,124.8
2265,121.4
2266,119.4
2267,120.8
2268,117.8
2269,117.4
2270,119.0
2271,123.8
2272,124.0
2273,122.4
2274,124.0
2275,123.2
2276,122.0
2277,123.0
2278,122.0
2279,122.8
2280,123.6
2281,123.8
2282,125.2
2283,132.2
2284,130.0
2285,132.8
2286,132.0
2287,130.6
2288,131.6
2289,131.0
2290,130.6
2291,131.2
2292,131.0
2293,131.4
2294,131.6
2295,130.4
2296,130.4
2297,130.6
2298,127.6
2299,128.2
2300,129.6
2301,129.8
2302,130.8
2303,130.0
2304,132.2
2305,133.2
2306,131.8
2307,131.6
2308,130.4
2309,130.2
2310,130.0
2311,130.0
2312,128.4
2313,129.6
2314,129.4
2315,128.6
2316,131.2
2317,132.2
2318,130.4
2319,136.2
2320,134.0
2321,138.0
2322,143.6
2323,146.6
2324,141.8
2325,137.2
2326,137.6
2327,138.6
2328,140.8
2329,141.6
2330,144.0
2331,146.6
2332,151.8
2333,169.2
2334,235.6
2335,197.0
2336,195.0
2337,197.8
2338,187.6
2339,198.0
2340,189.6
2341,191.4
2342,194.0
2343,199.8
2344,198.0
2345,194.0
2346,193.0
2347,194.6
2348,202.8
2349,198.8
2350,200.0
2351,200.6
2352,202.0
2353,202.8
2354,203.2
2355,220.6
2356,211.2
2357,211.6
2358,219.6
2359,260.0
2360,234.6
2361,252.8
2362,284.8
2363,275.6
2364,266.8
2365,273.6
2366,272.0
2367,278.6
2368,278.0
2369,265.6
2370,275.8
2371,275.2
2372,277.4
2373,292.0
2374,290.2
2375,290.6
2376,289.0
2377,283.8
2378,278.0
2379,282.6
2380,281.0
2381,279.2
2382,285.2
2383,286.8
2384,284.4
2385,289.2
2386,286.4
2387,285.4
2388,288.6
2389,281.6
2390,288.2
2391,302.8
2392,332.0
2393,391.2
2394,341.4
2395,349.0
2396,336.2
2397,358.4
2398,370.6
2399,362.4
2400,362.2
2401,367.8
2402,366.6
2403,361.2
2404,364.2
2405,364.6
2406,367.2
2407,366.0
2408,365.2
2409,365.6
2410,342.6
2411,329.8
2412,337.6
2413,340.0
2414,339.8
2415,351.0
2416,355.6
2417,348.8
2418,352.4
2419,354.6
2420,351.0
2421,340.0
2422,322.2
2423,352.2
2424,359.4
2425,353.6
2426,350.8
2427,349.6
2428,351.0
2429,348.8
2430,349.6
2431,354.2
2432,350.8
2433,348.2
2434,349.6
2435,345.6
2436,347.0
2437,346.8
2438,345.0
2439,345.0
2440,344.6
2441,340.4
2442,344.2
2443,342.8
2444,346.4
2445,345.2
2446,349.0
2447,345.0
2448,348.0
2449,352.6
2450,353.0
2451,353.4
2452,349.8
2453,348.2
2454,351.6
2455,354.2
2456,363.2
2457,359.0
2458,356.0
2459,357.2
2460,356.2
2461,354.6
2462,363.6
2463,448.0
2464,559.2
2465,500.0
2466,502.4
2467,525.0
2468,525.0
2469,522.4
2470,525.8
2471,527.0
2472,576.8
2473,581.6
2474,588.2
2475,646.8
2476,657.0
2477,725.2
2478,797.2
2479,876.4
2480,793.0
2481,781.4
2482,763.0
2483,756.0
2484,847.0
2485,834.2
2486,818.2
2487,848.8
2488,929.6
2489,910.6
2490,897.6
2491,899.0
2492,894.2
2493,889.0
2494,893.6
2495,891.0
2496,888.0
2497,912.0
2498,907.2
2499,905.0
2500,884.0
2501,863.8
2502,864.0
2503,894.4
2504,867.8
2505,772.4
2506,808.2
2507,832.2
2508,773.6
2509,759.8
2510,737.0
2511,748.0
2512,762.0
2513,750.4
2514,768.6
2515,768.6
2516,763.8
2517,748.4
2518,740.6
2519,745.6
2520,732.4
2521,711.0
2522,719.8
2523,718.6
2524,727.0
2525,704.8
2526,704.0
2527,710.4
2528,755.0
2529,840.0
2530,799.8
2531,765.0
2532,804.0
2533,785.2
2534,769.8
2535,732.4
2536,760.0
2537,772.6
2538,756.0
2539,756.4
2540,753.4
2541,744.8
2542,739.8
2543,741.4
2544,736.0
2545,721.0
2546,679.0
2547,643.4
2548,538.6
2549,577.4
2550,684.8
2551,650.6
2552,625.0
2553,624.4
2554,631.8
2555,536.0
2556,476.2
2557,447.8
2558,492.0
2559,540.6
2560,489.2
2561,476.8
2562,455.6
2563,444.8
2564,436.8
2565,461.6
2566,455.0
2567,436.2
2568,440.4
2569,439.6
2570,444.4
2571,451.0
2572,476.8
2573,506.8
2574,530.0
2575,563.0
2576,558.0
2577,555.0
2578,554.0
2579,565.6
2580,525.8
2581,511.2
2582,536.2
2583,577.8
2584,580.0
2585,581.4
2586,639.6
2587,645.2
2588,631.0
2589,638.2
2590,648.2
2591,637.0
2592,647.4
2593,645.0
2594,651.4
2595,672.8
2596,677.8
2597,758.8
2598,725.6
2599,735.2
2600,735.6
2601,751.6
2602,742.0
2603,712.0
2604,703.0
2605,709.0
2606,730.0
2607,727.0
2608,719.5
2609,703.0
2610,680.5
2611,720.0
2612,705.0
2613,703.5
2614,699.0
2615,698.5
2616,661.0
2617,633.5
2618,654.5
2619,676.0
2620,679.5
2621,662.0
2622,669.5
2623,657.5
2624,657.5
2625,670.5
2626,658.5
2627,662.0
2628,666.0
2629,672.0
2630,685.5
2631,668.5
2632,666.5
2633,670.5
2634,660.0
2635,641.5
2636,652.0
2637,648.0
2638,645.0
2639,658.0
2640,670.0
2641,668.0
2642,660.0
2643,673.0
2644,677.0
2645,675.0
2646,666.5
2647,678.0
2648,679.0
2649,670.5
2650,670.5
2651,668.5
2652,665.5
2653,664.0
2654,668.5
2655,673.5
2656,672.5
2657,661.0
2658,660.0
2659,665.0
2660,659.0
2661,650.5
2662,647.0
2663,646.5
2664,648.5
2665,652.0
2666,662.0
2667,670.0
2668,690.0
2669,669.5
2670,668.5
2671,657.0
2672,669.5
2673,663.0
2674,655.0
2675,646.0
2676,653.5
2677,649.5
2678,623.0
2679,628.0
2680,637.5
2681,617.0
2682,566.0
2683,573.0
2684,579.5
2685,557.0
2686,515.5
2687,507.0
2688,550.0
2689,573.5
2690,591.5
2691,589.0
2692,589.0
2693,565.0
2694,562.5
2695,580.0
2696,563.5
2697,558.5
2698,519.0
2699,529.5
2700,529.5
2701,521.0
2702,529.0
2703,539.5
2704,542.0
2705,543.0
2706,544.5
2707,541.0
2708,546.5
2709,526.5
2710,539.5
2711,547.5
2712,507.5
2713,453.5
2714,476.0
